identifier,series,control_symbol,title,contents_dates,start_date,end_date,access_status,location,digitised_status,digitised_pages
1943940,A6122,1802,Travel permanent residency screening of annual migration programmes of Department of Immigration,1959 - 1964,1959,1964,Open with exception,Canberra,False,0
1943941,A6122,1803,Government departments supply of security information to Department of Immigration - Policy,1953 - 1966,1953,1966,Open with exception,Canberra,False,0
1946086,A6122,1805,CPA [Communist Party of Australia] - Propaganda information regarding radio and television programmes of security interest - Volume 1 [227 pages],1958 - 1965,1958,1965,Open with exception,Canberra,True,180
1946087,A6122,1806,CPA [Communist Party of Australia] - Propaganda information regarding radio and television programmes of security interest - Volume 2 [216 pages],1965 - 1966,1965,1966,Open with exception,Canberra,True,161
1946089,A6122,1807,CPA [Communist Party of Australia] - Propaganda information regarding radio and television programmes of security interest - Volume 3,1966 - 1967,1966,1967,Open with exception,Canberra,True,197
1946093,A6122,1808,Propaganda methods - Radio and television programmes of security interest in Papua New Guinea [41 pages],1961 - 1966,1961,1966,Open with exception,Canberra,False,0
1954105,A6122,1809,Associations individual - New Theatre League - General - Volume 5 [180pp],1963 - 1967,1963,1967,Open with exception,Canberra,False,0
1954777,A6122,1810,Law - Commonwealth restricted migration - White Australia Policy - Volume 1 [137 pages],1943 - 1944,1943,1944,Open,Canberra,False,0
1954778,A6122,1811,Law - Commonwealth restricted migration - White Australia Policy - Volume 2 [180 pages],1945 - 1947,1945,1947,Open,Canberra,False,0
1954779,A6122,1812,Law - Commonwealth restricted migration - White Australia Policy - Volume 3 [103 pages],1947 - 1964,1947,1964,Open with exception,Canberra,True,103
3001779,A6122,1813,Save Our Sons - South Australia,1965 - 1973,1965,1973,Open with exception,Canberra,True,141
3008681,A6122,1816,Press newspapers - The Age,1953 - 1963,1953,1963,Open with exception,Canberra,False,0
3008682,A6122,1815,Press newspapers - The Argus,1951 - 1954,1951,1954,Open with exception,Canberra,False,0
3008687,A6122,1817,Association Individual Esperanto Club - Volume 1,1940 - 1964,1940,1964,Open with exception,Canberra,False,0
3008691,A6122,1818,Associations individual Esperanto Club - Volume 2,1952 - 1965,1952,1965,Open with exception,Canberra,False,0
3008701,A6122,1819,Associations individual Esperanto Club - Volume 3,1965 - 1966,1965,1966,Open with exception,Canberra,False,0
3008706,A6122,1820,Political parties Oceania Socialist league of Australia,1944 - 1945,1944,1945,Open with exception,Canberra,False,0
3008753,A6122,1821,Associations individual SPA Youth organisations - now SPA Young Socialist League of Australia,1953 - 1959,1953,1959,Open with exception,Canberra,False,0
3008755,A6122,1822,Religious Christian Rosicrucian Order Amorc,1966 - 1966,1966,1966,Open with exception,Canberra,False,0
3008762,A6122,1823,Associations individual Conscientious objectors individual cases,1966 - 1966,1966,1966,Open with exception,Canberra,False,0
3008765,A6122,1824,"Associations individual - Committee for the defence of Bill White, Bill White conscientious objectors defence committee - Volume 1",1966 - 1966,1966,1966,Open with exception,Canberra,True,268
3008766,A6122,1825,"Association individual - Committee for the defence of Bill White, Bill White conscientious objectors defence committee - Volume 2",1966 - 1966,1966,1966,Open with exception,Canberra,False,0
3008768,A6122,1826,Associations individual - Theosophical Society,1943 - 1965,1943,1965,Open with exception,Canberra,True,57
3008770,A6122,1827,Association individual ex service unemployed Association QLD [Queensland],1953 - 1953,1953,1953,Open with exception,Canberra,False,0
3008775,A6122,1828,Associations individual United pensioners and unemployed workers movement,1958 - 1959,1958,1959,Open with exception,Canberra,False,0
3010349,A6122,1831,Associations - conferences - Pugwash Conference - ASIO file [83pp],1959 - 1966,1959,1966,Open with exception,Canberra,False,0
3010379,A6122,1830,Associations - conferences - Pugwash Conference - ASIO file [138pp],1958 - 1964,1958,1964,Open with exception,Canberra,False,0
3010415,A6122,1847,Employee organizations - Australian Federated Artificial Fertilizers and Chemical Workers Union of Australia - ASIO file [28pp],1953 - 1966,1953,1966,Open with exception,Canberra,False,0
3010424,A6122,1848,Employee organizations - Australian Chinese Seamen's Union,1941 - 1947,1941,1947,Open with exception,Canberra,True,146
3010429,A6122,1849,Employee organizations - Australian Chinese Seamen's Union of Australia [136pp],1945 - 1952,1945,1952,Open with exception,Canberra,True,137
3010435,A6122,1850,Employee organizations - Australian Chinese Seamen's Union of Australia - ASIO file [70pp],1952 - 1966,1952,1966,Open with exception,Canberra,False,0
3010440,A6122,1844,Southern Cross Film Productions - ASIO file [4pp],1953 - 1953,1953,1953,Open with exception,Canberra,False,0
3010561,A6122,1838,Security personnel - procedures for security checking of applicants for Australian citizenship - ASIO file [66pp],1965 - 1966,1965,1966,Open with exception,Canberra,False,0
3010571,A6122,1832,Security personnel - nationality rules for vetting of aliens - ASIO file [136pp],1957 - 1960,1957,1960,Open with exception,Canberra,False,0
3010580,A6122,1833,Security personnel - nationality rules for vetting of aliens- [49pp],1960 - 1966,1960,1966,Open with exception,Canberra,False,0
3010589,A6122,1834,Security personnel - procedures for security checking of applicants for Australian citizenship - ASIO file [201p],1949 - 1956,1949,1956,Open with exception,Canberra,True,203
3010601,A6122,1835,Security personnel - procedures for security checking of applicants for Australian citizenship - ASIO file [100pp],1956 - 1958,1956,1958,Open with exception,Canberra,False,0
3010611,A6122,1836,Security personnel - procedures for security checking of applicants for Australian citizenship [133pp],1958 - 1960,1958,1960,Open with exception,Canberra,False,0
3010635,A6122,1837,Security personnel - procedures for security checking of applicants for Australian citizenship [272pp],1959 - 1965,1959,1965,Open with exception,Canberra,False,0
3010774,A6122,1846,League of Women Voters (South Australia) - ASIO file [60pp],1940 - 1966,1940,1966,Open with exception,Canberra,True,66
3010784,A6122,1839,Associations - individual - International Union of Students - miscellaneous papers relating to Harry Lachlan WALLACE - ASIO file [2pp],1958 - 1958,1958,1958,Open with exception,Canberra,True,4
3010790,A6122,1840,Associations - individual - International Union of Students - miscellaneous papers relating to Harry Lachlan WALLACE - ASIO file [6pp],1959 - 1963,1959,1963,Open with exception,Canberra,True,8
3010793,A6122,1841,Travel to and from Australia - reports by tourists on conditions in communist countries except Hungary - miscellaneous papers relating to Henry Laclan WALLACE - ASIO file [1p],1959 - 1959,1959,1959,Open with exception,Canberra,False,0
3010794,A6122,1842,Associations - individual - Australian Indonesian Association (New South Wales) - miscellaneous papers relating to Harry Lachlan WALLACE - ASIO file [5pp],1962 - 1962,1962,1962,Open with exception,Canberra,True,7
3010797,A6122,1843,Associations - individual - Australian Indonesia Association (New South Wales) - miscellaneous papers relating to Harry Lachlan WALLACE - ASIO file [7pp],1965 - 1965,1965,1965,Open with exception,Canberra,True,9
3010807,A6122,1845,Australian Soviet Friendship League (Northern Territory) - ASIO file [5pp],1942 - 1953,1942,1953,Open with exception,Canberra,False,0
3017743,A6122,1851,Noel EBBELS - miscellaneous papers [3pp],1961 - 1961,1961,1961,Open with exception,Canberra,False,0
3017770,A6122,1829,Robert GOULD - telephone interception target - ASIO file [5pp],1966 - 1967,1966,1967,Open with exception,Canberra,True,13
3021928,A6122,1853,Associations - Individual - Save Our Sons - New South Wales - Volume 3,1966 - 1966,1966,1966,Open with exception,Canberra,True,134
3021931,A6122,1854,Associations - Individual - Save Our Sons - New South Wales - Volume 4,1966 - 1967,1966,1967,Open with exception,Canberra,True,191
3026903,A6122,1852,Marion WINGRAVE - ASIO file [3pp],1959 - 1959,1959,1959,Open with exception,Canberra,False,0
3028024,A6122,1855,John McCALL - ASIO file [3pp],1953 - 1957,1953,1957,Open with exception,Canberra,True,4
3033551,A6122,1856,Security personnel - personal characteristics including homosexuality - consideration as security factor - Volume 2,1964 - 1966,1964,1966,Open with exception,Canberra,True,106
3038773,A6122,1857,Eric BAUME - ASIO file - miscellaneous papers [3pp],1964 - 1964,1964,1964,Open with exception,Canberra,False,0
3042177,A6122,1858,Instructions to Overseas Liaison Officers for submitting security assessments - ASIO file [24pp],1953 - 1966,1953,1966,Open with exception,Canberra,False,0
3042188,A6122,1859,Australian Council of Civil Liberties (NSW) - ASIO file [197pp],1963 - 1969,1963,1969,Open with exception,Canberra,False,0
3042197,A6122,1860,William George SMITH - miscellaneous papers - ASIO file [9pp],1957 - 1957,1957,1957,Open with exception,Canberra,False,0
3042201,A6122,1861,Government Heads of State - Royal Visit 1954 - ASIO file [133pp],1953 - 1958,1953,1958,Open with exception,Canberra,False,0
3042210,A6122,1862,Government Heads of State Royal Visit 1954 - vetting - ASIO file [111pp],1953 - 1954,1953,1954,Open with exception,Canberra,False,0
3042221,A6122,1863,Government Heads of State - visit of the Duke of Edinburgh 1956 - vetting - ASIO file [83pp],1956 - 1956,1956,1956,Open with exception,Canberra,True,85
3042237,A6122,1864,Government Heads of State - visits to Australia of Princess Alexandria of Kent - ASIO file [2pp],1959 - 1959,1959,1959,Open with exception,Canberra,False,0
3042269,A6122,1865,Government Heads of State - Royal Tour 1963 - ASIO file [14pp],1962 - 1966,1962,1966,Open with exception,Canberra,False,0
3042313,A6122,1866,Government Heads of State - visit to Australia of the Queen Mother - ASIO file [5pp],1964 - 1966,1964,1966,Open with exception,Canberra,False,0
3050498,A6122,1867,Harold John ALEXANDER - ASIO file - miscellaneous papers [56pp],1964 - 1967,1964,1967,Open with exception,Canberra,False,0
3050501,A6122,1868,"Government departments - Department of Immigration, Commonwealth Immigration Advisory Council - ASIO file [56pp]",1951 - 1962,1951,1962,Open with exception,Canberra,False,0
3050510,A6122,1869,Security personnel - proposed machinery for appeals to naturalisation security rejections - ASIO file [13pp],1962 - 1963,1962,1963,Open with exception,Canberra,False,0
3061644,A6122,1872,Terrorism - Australia - shooting incident - the Honourable Arthur CALWELL - ASIO file,1966 - 1977,1966,1977,Open with exception,Canberra,True,154
3061645,A6122,1871,Law - Commonwealth registration of aliens in Australia - repeal of Aliens Act - ASIO file - Volume 2 [191pp],1958 - 1964,1958,1964,Open with exception,Canberra,False,0
3061646,A6122,1870,Law - Commonwealth registration of aliens in Australia - repeal of Aliens Act - ASIO file - Volume 1 [ 175pp],1950 - 1958,1950,1958,Open with exception,Canberra,False,0
3068181,A6122,1873,Travel policy - validation of Australian passports for travel to communist countries [160pp],1951 - 1963,1951,1963,Open with exception,Canberra,False,0
3068188,A6122,1874,Travel to and from Australia - travel control - deportation [84pp],1951 - 1966,1951,1966,Open with exception,Canberra,False,0
3078023,A6122,1875,Communist activity in the New South Wales (NSW) Branch of the Australian Labor Party (ALP) - ASIO file - Volume 1 [69pp],1957 - 1960,1957,1960,Open with exception,Canberra,True,70
3078027,A6122,1876,Communist activity in the New South Wales (NSW) Branch of the Australian Labor Party (ALP) - ASIO file - Volume 2 [57pp],1959 - 1960,1959,1960,Open with exception,Canberra,False,0
3078043,A6122,1877,Communist activity in the New South Wales (NSW) Branch of the Australian Labor Party (ALP) - ASIO file - Volume 3 [53pp],1961 - 1965,1961,1965,Open with exception,Canberra,False,0
3078048,A6122,1878,Communist activity in the Canberra Branch of the Australian Labor Party (ALP) - miscellaneous papers [8pp],1960 - 1962,1960,1962,Open with exception,Canberra,True,10
3086589,A6122,1879,Jewish Council to Combat Fascism and Anti-Semitism - ASIO file - Volume 3 [23pp],1962 - 1962,1962,1962,Open with exception,Canberra,False,0
3086594,A6122,1880,Jewish Council to Combat Fascism and Anti-Semitism - ASIO file - Volume 4 [137pp],1961 - 1964,1961,1964,Open with exception,Canberra,False,0
3086596,A6122,1881,Jewish Council to Combat Fascism and Anti-Semitism - ASIO file - Volume 5 [202pp],1964 - 1966,1964,1966,Open with exception,Canberra,False,0
3086601,A6122,1882,Jewish Council to Combat Fascism and Anti-Semitism - ASIO file - Volume 6 [34pp],1966 - 1966,1966,1966,Open with exception,Canberra,True,35
3086604,A6122,1883,Jewish Council to Combat Fascism and Anti-Semitism - ASIO file - Volume 7 [166pp],1959 - 1959,1959,1959,Open with exception,Canberra,False,0
3086605,A6122,1884,Screening of migrants from USSR and satellite countries [300pp],1944 - 1965,1944,1965,Open with exception,Canberra,False,0
3104749,A6122,1889,Spoiling operations - media A - ASIO file [93pp],1960 - 1962,1960,1962,Open with exception,Canberra,False,0
3104772,A6122,1890,Spoiling operations - media B - ASIO file [3pp],1961 - 1962,1961,1962,Open with exception,Canberra,False,0
3104780,A6122,1885,Security - personnel security risks in the Department of Supply Munition Filling Factory - St Mary's - returns NSW [1p],1962 - 1962,1962,1962,Open with exception,Canberra,False,0
3104795,A6122,1886,Security - personnel security risks in the Commonwealth Public Service - NSW returns - general - Volume 1 [259pp],1951 - 1953,1951,1953,Open with exception,Canberra,False,0
3104841,A6122,1887,Security - personnel security risks in the Commonwealth Public Service - NSW returns - general - Volume 2 [273pp],1953 - 1956,1953,1956,Open with exception,Canberra,False,0
3104844,A6122,1888,Security - personnel security risks in the Commonwealth Public Service - NSW returns - general - Volume 3 [171pp],1956 - 1965,1956,1965,Open with exception,Canberra,False,0
3105837,A6122,1893,Australian Folklore Society - ASIO file [35pp],1954 - 1964,1954,1964,Open with exception,Canberra,False,0
3105842,A6122,1892,Law - Foreign citizenship laws - ASIO file [17pp],1958 - 1963,1958,1963,Open with exception,Canberra,False,0
3105860,A6122,1891,Law - Commonwealth Nationality and Citizenship Bill - ASIO file [35pp],1958 - 1965,1958,1965,Open with exception,Canberra,False,0
3116342,A6122,1897,Communist Party of Australia (NSW) St Peter's Branch [5pp],1957 - 1958,1957,1958,Open with exception,Canberra,False,0
3116350,A6122,1898,International Friendship League - ASIO file [30pp],1947 - 1965,1947,1965,Open with exception,Canberra,False,0
3116356,A6122,1899,Communist Party of Australia - branches - South Australia - Woodville [58pp],1958 - 1966,1958,1966,Open with exception,Canberra,False,0
3156079,A6122,1901,Spoiling operations - Academic A - ASIO file [11pp],1957 - 1965,1957,1965,Open with exception,Canberra,True,13
3156119,A6122,1900,Government Committee - ASIO file [38pp],1960 - 1966,1960,1966,Open with exception,Canberra,False,0
3163917,A6122,1909,Council for Civil Liberties (Victoria) - ASIO file [89pp],1966 - 1967,1966,1967,Open with exception,Canberra,True,91
3163929,A6122,1902,Communist Party of Australia (ACT Branch) - ASIO file - Volume 3 [130pp],1959 - 1961,1959,1961,Open with exception,Canberra,False,0
3163941,A6122,1903,Communist Party of Australia (ACT Branch) - ASIO file - Volume 4 [97pp],1960 - 1961,1960,1961,Open with exception,Canberra,False,0
3163948,A6122,1904,Communist Party of Australia (ACT Branch) - ASIO file - Volume 5 [119pp],1961 - 1962,1961,1962,Open with exception,Canberra,False,0
3163953,A6122,1905,Communist Party of Australia (ACT Branch) - ASIO file - Volume 6 [90pp],1962 - 1964,1962,1964,Open with exception,Canberra,False,0
3163959,A6122,1906,Communist Party of Australia (ACT Branch) - ASIO file - Volume 7 [26pp],1964 - 1965,1964,1965,Open with exception,Canberra,False,0
3163965,A6122,1907,Communist Party of Australia (ACT Branch) - ASIO file - Volume 8 [19pp],1965 - 1966,1965,1966,Open with exception,Canberra,False,0
3164076,A6122,1908,Communist Party of Australia (ACT Branch) - propaganda - ASIO file - Volume 1 [13pp],1961 - 1966,1961,1966,Open with exception,Canberra,False,0
3191334,A6122,1910,Roger Kilminster Warner SHAND [8 pp],1961 - 1962,1961,1962,Open with exception,Canberra,True,9
3195113,A6122,1911,"James McAuley, miscellaneous papers - ASIO file [9pp]",1963 - 1965,1963,1965,Open with exception,Canberra,True,5
3197881,A6122,138 PART B,Central Committee of Indonesian Independence,1946 - 1947,1946,1947,Open,Canberra,False,0
3197884,A6122,138 PART C,Central Committee of Indonesian Independence,1946 - 1948,1946,1948,Open,Canberra,False,0
3197885,A6122,138 PART D,Central Committee of Indonesian Independence,1947 - 1947,1947,1947,Open,Canberra,False,0
3197886,A6122,138 PART E,Central Committee of Indonesian Independence,1947 - 1947,1947,1947,Open,Canberra,False,0
3197889,A6122,138 PART F,Central Committee of Indonesian Independence,1946 - 1947,1946,1947,Open,Canberra,False,0
3197890,A6122,138 PART G,Central Committee of Indonesian Independence,1946 - 1946,1946,1946,Open,Canberra,False,0
3200973,A6122,1912,Telephone interception targets - Chang Gar Lock - also known as Arthur Locke - ASIO file [70pp],1962 - 1962,1962,1962,Open with exception,Canberra,False,0
3216393,A6122,1913,Communist Party of Australia (Marxist/ Leninist) [CPAML] activities and interests - Chinese Youth League [9pp],1963 - 1967,1963,1967,Open with exception,Canberra,False,0
3216404,A6122,1914,Chinese Youth League of Australia - Volume 1,1944 - 1958,1944,1958,Open with exception,Canberra,True,285
3216409,A6122,1915,Chinese Youth League of Australia - Volume 2 [227pp],1958 - 1962,1958,1962,Open with exception,Canberra,True,230
3216414,A6122,1916,Chinese Youth League of Australia - Volume 3 [139pp],1961 - 1964,1961,1964,Open with exception,Canberra,False,0
3216420,A6122,1917,Chinese Youth League of Australia - Volume 4 [178pp],1964 - 1967,1964,1967,Open with exception,Canberra,False,0
3226177,A6122,1918,"Terrorism, smuggling, distribution and smuggling of arms - General",1948 - 1948,1948,1948,Open with exception,Canberra,False,0
3226213,A6122,1919,Associations - Individual - The Pushkin Circle - A Russian Literature Group,1943 - 1964,1943,1964,Open with exception,Canberra,False,0
3249522,A6122,1920,"Australia China Society, New South Wales Volume 1 [286pp]",1952 - 1955,1952,1955,Open with exception,Canberra,True,288
3249528,A6122,1921,"Australia China Society, New South Wales Volume 2 [250pp]",1956 - 1958,1956,1958,Open with exception,Canberra,True,252
3249533,A6122,1922,"Australia China Society, New South Wales Volume 3 [155pp]",1957 - 1960,1957,1960,Open with exception,Canberra,True,157
3249542,A6122,1924,"Australia China Society, New South Wales Volume 5 [143pp]",1959 - 1960,1959,1960,Open with exception,Canberra,False,0
3249546,A6122,1923,"Australia China Society, New South Wales Volume 4 [165pp]",1958 - 1959,1958,1959,Open with exception,Canberra,False,0
3259288,A6122,1925,Political parties - Oceania - Australian Socialist Nationalist Party Volume 2 [25pp],1966 - 1967,1966,1967,Open with exception,Canberra,False,0
3276613,A6122,1926,Associations individual - League of Rights - Volume 4 [56 pp],1966 - 1967,1966,1967,Open with exception,Canberra,True,74
3276681,A6122,1927,Howard Wesley Williams - Miscellaneous papers [8pp],1965 - 1965,1965,1965,Open with exception,Canberra,False,0
3294100,A6122,1928,Morris and Lona COHEN aka Peter and Helen KROGER. Miscellaneous papers [105 pp],1961 - 1964,1961,1964,Open with exception,Canberra,True,103
3308625,A6122,1929,Shiela Rowley (Australian Committee of Responsibility for Children of Vietnam) [122pp],1967 - 1967,1967,1967,Open with exception,Canberra,False,0
3310325,A6122,1930,People's Freedom Movement [91pp],1947 - 1961,1947,1961,Open with exception,Canberra,False,0
3313601,A6122,1931,Ernest Henry Crimes - Miscellaneous papers [2pp],1960 - 1960,1960,1960,Open with exception,Canberra,False,0
3313605,A6122,1932,Mary Lane - miscellaneous papers [2pp],1959 - 1959,1959,1959,Open with exception,Canberra,False,0
3313618,A6122,1933,"Afro-Asian Conference, Indonesia, 1955 [126pp]",1955 - 1958,1955,1958,Open with exception,Canberra,True,118
3328815,A6122,1937,"Associations - Individual - Canberra Peace Group, ACT - Volume 3 [9pp]",1964 - 1966,1964,1966,Open with exception,Canberra,False,0
3328817,A6122,1936,"Associations - Individual - Canberra Peace Group, ACT - Volume 2 [173pp]",1959 - 1963,1959,1963,Open with exception,Canberra,False,0
3328818,A6122,1935,"Associations - Individual - Canberra Peace Group, ACT - Volume 1 [157pp]",1953 - 1960,1953,1960,Open with exception,Canberra,False,0
3328819,A6122,1934,Alexander James McGoldrick [4pp],1956 - 1956,1956,1956,Open with exception,Canberra,False,0
3337181,A6122,1939,Organisations - Commercial - Mitsubishi Australia Pty Ltd - jiro Kirikaye (Miscellaneous papers) [7pp],1964 - 1964,1964,1964,Open with exception,Canberra,True,8
3337182,A6122,1938,Warrant Operations - Jaroslav Kafka [77pp],1960 - 1962,1960,1962,Open with exception,Canberra,False,0
3341653,A6122,1940,Spoiling operations - Media C - Volume 1 - Sino-Soviet split [203pp],1960 - 1963,1960,1963,Open with exception,Canberra,True,231
3341668,A6122,1941,Spoiling operations - Media C - Volume 2 - publications of interest [11pp],1961 - 1961,1961,1961,Open with exception,Canberra,False,0
3341673,A6122,1942,Associations - Individual - One People for Australia League [18pp],1962 - 1967,1962,1967,Open with exception,Canberra,True,19
3355712,A6122,1950,Communist Party of Australia [CPA] - Education - National school - Minto - Volume 8 [136pp],1965 - 1966,1965,1966,Open with exception,Canberra,True,139
3355713,A6122,1951,Communist Party of Australia [CPA] - Education - National school - Minto - Volume 9 [120pp],1965 - 1966,1965,1966,Open with exception,Canberra,True,124
3355714,A6122,1952,Communist Party of Australia [CPA] - Education - National school - Minto - Volume 10 [203pp],1966 - 1967,1966,1967,Open with exception,Canberra,True,206
3355715,A6122,1953,Communist Party of Australia [CPA] - Education - National school - Minto - Volume 11 [61pp],1967 - 1967,1967,1967,Open with exception,Canberra,True,63
3365545,A6122,1954,Spoiling operations - Media M [18pp],1961 - 1962,1961,1962,Open with exception,Canberra,False,0
3365549,A6122,1955,Spoiling operation - Foreign media A [7pp],1961 - 1967,1961,1967,Open with exception,Canberra,True,9
3365552,A6122,1956,Spoiling operation - Media A [1p],1963 - 1963,1963,1963,Open with exception,Canberra,True,3
3365557,A6122,1957,Spoiling operation - Media E [1p],1961 - 1961,1961,1961,Open with exception,Canberra,False,0
3365562,A6122,1958,Murray David Shaw -Miscellaneous papers [11pp],1967 - 1968,1967,1968,Open with exception,Canberra,False,0
3376433,A6122,1959,Spoiling operations - Institute [Australian Institute for the study of Chinese and Soviet Political Warfare] [38pp],1962 - 1963,1962,1963,Open with exception,Canberra,False,0
3405135,A6122,1960,Spoiling operations - Media 'J' [7pp],1963 - 1965,1963,1965,Open with exception,Canberra,False,0
3405138,A6122,1961,Spoiling operations - Media 'K' [1p],1962 - 1962,1962,1962,Open with exception,Canberra,False,0
3405142,A6122,1962,Spoiling operations - Media 'L' [1p],1963 - 1963,1963,1963,Open with exception,Canberra,False,0
3405148,A6122,1963,"Associations - Individual - School of Modern Writers, Modern Writers Club [8pp]",1950 - 1951,1950,1951,Open with exception,Canberra,False,0
3409209,A6122,1964,Spoiling operations - Media 'F' [11pp],1963 - 1963,1963,1963,Open with exception,Canberra,False,0
3409217,A6122,1965,Spoiling operations - Media 'G' [11pp],1962 - 1967,1962,1967,Open with exception,Canberra,False,0
3409223,A6122,1966,Spoiling operations - South East Asia [1p],1963 - 1963,1963,1963,Open with exception,Canberra,False,0
3409230,A6122,1967,Beverley June Cadden [9pp],1964 - 1964,1964,1964,Open with exception,Canberra,False,0
3409235,A6122,1968,John William Cadden [11pp],1962 - 1963,1962,1963,Open with exception,Canberra,True,17
3409241,A6122,1969,Moira Gibbs nee Olive miscellaneous papers [3pp],1953 - 1953,1953,1953,Open with exception,Canberra,False,0
3409244,A6122,1970,Moira Gibbs nee Olive miscellaneous papers [7pp],1951 - 1952,1951,1952,Open with exception,Canberra,False,0
3409248,A6122,1971,George Aubrey Gibbs [9pp],1951 - 1952,1951,1952,Open with exception,Canberra,False,0
3409255,A6122,1972,North Australian Workers Union Darwin volume 4 [172pp],1963 - 1966,1963,1966,Open with exception,Canberra,False,0
3409263,A6122,1973,North Australian Workers Union Darwin volume 5 [81pp],1966 - 1967,1966,1967,Open with exception,Canberra,False,0
3411242,A6122,1974,William Donnelly miscellaneous papers [38pp],1962 - 1962,1962,1962,Open with exception,Canberra,False,0
3422761,A6122,1975,Spoiling Operations - Australian Council for Child Advancement [6pp],1960 - 1961,1960,1961,Open with exception,Canberra,False,0
3422766,A6122,1976,Spoiling Operations - Counter propaganda activities [33pp],1960 - 1962,1960,1962,Open with exception,Canberra,True,34
3473695,A6122,1977,Bulletin of the Australian Society for the Study of Labour History [34pp],1962 - 1968,1962,1968,Open with exception,Canberra,False,0
3473696,A6122,1978,Australian Society for the Study of Labour History - miscellaneous file [25pp],1964 - 1964,1964,1964,Open with exception,Canberra,False,0
3473699,A6122,1979,Australian Society for the Study of Labour History - Volume 1 [189pp],1962 - 1968,1962,1968,Open with exception,Canberra,True,191
3473704,A6122,1980,"Australia China Society, New South Wales Volume 6 [139pp]",1959 - 1961,1959,1961,Open with exception,Canberra,False,0
3473706,A6122,1981,"Australia China Society, New South Wales Volume 7 [212pp]",1961 - 1963,1961,1963,Open with exception,Canberra,False,0
3496030,A6122,1982,"Australia China Society, New South Wales Volume 8 [189pp]",1961 - 1962,1961,1962,Open with exception,Canberra,False,0
3496036,A6122,1983,Spoiling Operations Australia - Soviet Friendship Society [98pp],1951 - 1962,1951,1962,Open with exception,Canberra,False,0
3496037,A6122,1984,Spoiling Operations Australia - Media D [26pp],1964 - 1966,1964,1966,Open with exception,Canberra,True,28
3496038,A6122,1985,Spoiling Operations Australia - Media M [58pp],1962 - 1964,1962,1964,Open with exception,Canberra,False,0
3496039,A6122,1986,Spoiling Operations Australia - Media N,1958 - 1973,1958,1973,Open with exception,Canberra,True,120
3496040,A6122,1987,Spoiling Operations Australia - Media O [2pp],1967 - 1967,1967,1967,Closed,Canberra,False,0
3500748,A6122,1988,Igor Gouzenko [52pp],1953 - 1956,1953,1956,Open with exception,Canberra,True,81
3511327,A6122,1989,Maxwell Arthur Marginson - miscellaneous papers [6pp],1961 - 1961,1961,1961,Open with exception,Canberra,False,0
3511331,A6122,1990,Hungarian Community in Australia [258pp],1950 - 1968,1950,1968,Open with exception,Canberra,False,0
3511335,A6122,1991,Hungarian Community in Queensland [72pp],1954 - 1968,1954,1968,Open with exception,Canberra,False,0
3511338,A6122,1992,Hungarian Community - miscellaneous papers [17pp],1953 - 1958,1953,1958,Open with exception,Canberra,False,0
3511344,A6122,1993,Communist Part of Australia branches NSW - Utah Construction [1p],1956 - 1956,1956,1956,Open with exception,Canberra,False,0
3511353,A6122,1994,Organisations - Commercial - The Utah Construction Ltd and Sir Lindsay Parkinson Australia Pty Ltd [19pp],1953 - 1962,1953,1962,Open with exception,Canberra,False,0
3519131,A6122,1995,"Barritt, James Patrick - miscellaneous papers [1p]",1962 - 1962,1962,1962,Open with exception,Canberra,False,0
3525874,A6122,1996,Arthur Dale Trendall - miscellaneous papers [1p],1963 - 1963,1963,1963,Open with exception,Canberra,False,0
3525951,A6122,1998,"New Theatre League, Victoria - Volume 6",1967 - 1969,1967,1969,Open with exception,Canberra,False,0
3525959,A6122,1997,"New Theatre League, NSW - Volume 11",1967 - 1969,1967,1969,Open with exception,Canberra,False,0
3525972,A6122,1999,Joyce Olga Evans (nee Zerfas) also know as Zerphas [12pp],1949 - 1955,1949,1955,Open with exception,Canberra,False,0
3525975,A6122,2000,"Communist Party of Australia - NSW Theatrical Branch, Volume 1",1968 - 1972,1968,1972,Open with exception,Canberra,False,0
3533089,A6122,2001,Italian Socialist Movement [11pp],1955 - 1968,1955,1968,Open with exception,Canberra,False,0
3901324,A6122,2003,Australia/China Society New South Wales Volume 10,1963 - 1967,1963,1967,Open with exception,Canberra,True,231
3901325,A6122,2002,Australia/China Society New South Wales Volume 9,1962 - 1967,1962,1967,Open with exception,Canberra,True,164
3901334,A6122,2009,Associations - Individual - Save Our Sons - New South Wales - Volume 5,1967 - 1970,1967,1970,Open with exception,Canberra,True,168
3901337,A6122,2004,"Hotel, Club  and Restaurant Caterers, Tearooms and Boarding House Employees Union  - Volume 1",1945 - 1968,1945,1968,Open with exception,Canberra,False,0
3901338,A6122,2005,"Hotel, Club  Caterers, Tearooms and Restaurant Employees Union Western Australia - Volume 1",1952 - 1969,1952,1969,Open with exception,Canberra,False,0
4025007,A6122,2006,"Trades and Labour Council Western Australia - political/industrial disputes at port hedland, 1967-1968 - Dredges operated by Utah-Jild Company: 'Alameda'  and 'Kokuei Maru' - Industrial disputes concerning Japanese labour on dredge 'Kokuei Maru' Utah-Jild Company",1967 - 1968,1967,1968,Open with exception,Canberra,False,0
4025010,A6122,2007,Spoiling Operations - Special projects - miscellaneous correspondence,1955 - 1968,1955,1968,Open with exception,Canberra,False,0
4025029,A6122,2008,Associations individual - Save Our Sons - Western Australia - Volume 2,1966 - 1967,1966,1967,Open with exception,Canberra,True,162
