identifier,series,control_symbol,title,contents_dates,start_date,end_date,access_status,location,digitised_status,digitised_pages
7649251,A6283,13,"PETROV, Vladimir Mihailovich (Bialoguski's Own Story) Including Wife's Story [Folio 96, Newspaper Clippings)]",1955 - 1955,1955,1955,Not yet examined,Canberra,False,0
7649252,A6283,13,"PETROV, Vladimir Mihailovich (Bialoguski's Own Story) Including Wife's Story [Folio 59, Newspaper Clippings]",1955 - 1955,1955,1955,Not yet examined,Canberra,False,0
32562344,A6283,124,Royal Commission - Leakages of information,1954 - 1954,1954,1954,Not yet examined,Canberra,False,0
33020003,A6283,115,"Press Cuttings Volume 5. - 'The Courier Mail' Thursday September 15, 1955, pages 1&2 - [ ""Espionage Royal Comission's Report""]",1955 - 1955,1955,1955,Open,Canberra,False,0
33020004,A6283,115,"Press Cuttings Volume 5. - 'The Courier Mail' Thursday September 15, 1955, page 6 - [ ""Espionage Royal Comission's Report"" continued]",1955 - 1955,1955,1955,Open,Canberra,False,0
33020005,A6283,116,"Press Cuttings Volume 6. [U.S NEWS & WORLD NEWS REPORT 30.9.55 ""RUSSIAN SPY TELLS OWN STORY BY VLADIMIR PETROV""]",1955 - 1955,1955,1955,Not yet examined,Canberra,False,0
33020010,A6283,115,"Press Cuttings Volume 5. - 'The Courier Mail' Saturday September 17, 1955, p2 - [""The empire of fear - 1 by Vladimir and Evdokia Petrov, What happened to Burgess and Maclean""]",1955 - 1955,1955,1955,Open,Canberra,False,0
33020011,A6283,115,"Press Cuttings Volume 5. - 'The Sunday Mail' September 18, 1955, page 19 - [ ""Evdokia Petrov tells her story""]",1955 - 1955,1955,1955,Open,Canberra,False,0
33020012,A6283,115,"Press Cuttings Volume 5. - 'The Courier Mail' Monday September 19, 1955, p2 - [""The empire of fear - 3 by Vladimir and Evdokia Petrov, This was my big problem: escape or chance my life in Russia""]",1955 - 1955,1955,1955,Open,Canberra,False,0
33020013,A6283,115,"Press Cuttings Volume 5. - 'The Courier Mail' Tuesday September 20, 1955, p2 - [""The empire of fear - 4 by Vladimir and Evdokia Petrov, Petrov worked when he was 7""]",1955 - 1955,1955,1955,Open,Canberra,False,0
33020014,A6283,115,"Press Cuttings Volume 5. - 'The Courier Mail' Wednesday September 21, 1955, p2 - [""The empire of fear - 5 by Vladimir and Evdokia Petrov, Beria, Petrov's boss, ended up in a death cellar in Moscow""]",1955 - 1955,1955,1955,Open,Canberra,False,0
33020015,A6283,115,"Press Cuttings Volume 5. - 'The Courier Mail' Thursday September 22, 1955, p2 - [""The empire of fear - 5 by Vladimir and Evdokia Petrov, Evdokia found love in the N.K.V.D.""]",1955 - 1955,1955,1955,Open,Canberra,False,0
33020016,A6283,115,"Press Cuttings Volume 5. - 'The Courier Mail' Friday September 23, 1955, p2 - [""The empire of fear - 7 by Vladimir and Evdokia Petrov, Petrov spied on his woman boss... but they were happy days in Sweden""]",1955 - 1955,1955,1955,Open,Canberra,False,0
33020017,A6283,115,"Press Cuttings Volume 5. - 'The Courier Mail' Saturday September 24, 1955, p2 - [""The empire of fear - 7 by Vladimir and Evdokia Petrov, Trotsky was killed at Stalin's order""]",1955 - 1955,1955,1955,Open,Canberra,False,0
33020018,A6283,115,"Press Cuttings Volume 5. - 'The Sunday Mail' September 25, 1955, pp19, 21 - [""Another installment of the empire of fear by Vladimir and Evdokia Petrov, Even secret police girls fall in love""]",1955 - 1955,1955,1955,Open,Canberra,False,0
33020019,A6283,115,"Press Cuttings Volume 5. - 'The Courier Mail' Monday September 26, 1955, p2 - [""The empire of fear - 10 by Vladimir and Evdokia Petrov, Soviet embassy at Canberra a fortress""]",1955 - 1955,1955,1955,Open,Canberra,False,0
33020020,A6283,115,"Press Cuttings Volume 5. - 'The Courier Mail' Tuesday September 27, 1955, p2 - [""The empire of fear - 11 by Vladimir and Evdokia Petrov, Hate campaign drove Petrov to despair""]",1955 - 1955,1955,1955,Open,Canberra,False,0
33020021,A6283,115,"Press Cuttings Volume 5. - 'The Courier Mail' Wednesday September 28, 1955, p2 - [""The empire of fear - 12 by Vladimir and Evdokia Petrov, The Nina Smirnov ""Scandal""""]",1955 - 1955,1955,1955,Open,Canberra,False,0
33020022,A6283,115,"Press Cuttings Volume 5. - 'The Courier Mail' Thursday September 29, 1955, p2 - [""The empire of fear - 13 by Vladimir and Evdokia Petrov, When spy met spy..""""]",1955 - 1955,1955,1955,Open,Canberra,False,0
33020023,A6283,115,"Press Cuttings Volume 5. - 'The Courier Mail' Wednesday September 28, 1955, p2 - [""Concluding... The empire of fear by Vladimir and Evdokia Petrov, In Russia you can't speak your mind to your best friend""]",1955 - 1955,1955,1955,Open,Canberra,False,0
